дувцадалара;1
тӏераваргвоацалга;1
кӏалхаргваргва;1
хьалъэттача;1
юрт-даьца;1
ӏазеца;1
ӏалашйий;1
ӏаьдар;1
Прохладне;1
дӏавугачара;1
чаккхдаллаца;1
юхаве;1
Къахийтта-м;1
боаккхаргбоацалга;1
уйлаш-м;1
дӏатӏавулларгва;1
йоархӏах;1
кхеравезаргвоаца;1
тепчас;1
къоахкаяьча;1
дӏалеларгвац;1
дӏачаккхвоал;1
Элбердацеи;1
Шапшаркъацеи;1
Шапшаркъеи;1
гебагӏаштӏа;1
чутоссавенна;1
ӏаьржделар;1
тӏахьаьрчар;1
лоаттаберашта;1
къадад;1
дӏахьоргволга;1
дагавалларах;1
Хийцав-те;1
сомаийккхачул;1
хобаяьча;1
хьалъэтталга;1
кӏалхараваккханзар;1
халонаш-м;1
нокхармозаша-м;1
дӏакъодаду;1
вӏаштӏехьдаларца;1
хьалкхеверг;1
гӏар-татеи;1
боагӏарех;1
чухаьрца;1
Кайпийнеи;1
тӏабус;1
Мажи-м;1
Махьмад-хитӏа;1
яхарел;1
ӏалайгаца;1
къаьст-къаьтта;1
жа-ӏулаш;1
Сахарова;1
тӏаэца-м;1
ӏотӏадерзаденна;1
Гарданов;1
Тоаркхо-Хьажах;1
Тоаркхо-Хьажас;1
Торкхо-Хьажий;1
маьждигагахьа;1
ко-ниӏ;1
лоалахоштеи;1
Тоаркхо-Хьажий-м;1
боахам-рузкъеи;1
духьалъоотадарца;1
бизачарна;1
сихлац;1
котйоаккхаш;1
гӏоттаргдолга;1
Шаӏип-моллага;1
лургдоацалга;1
лургйоацилга;1
дӏалеташи;1
хьалетадеши;1
Хьаллоацаргдий;1
тӏаювххал;1
хьоргьеце;1
Доалакоареи;1
оарцагӏабахалаш;1
хьагулбергба;1
эпсарелли;1
полковникелли;1
екъаеннай;1
хьалдолчаргахьа;1
Висан-гире;1
хьалхашта;1
Зарахматага;1
ӏехабаланзар;1
Буро-тӏара;1
кӏайказашта;1
Моздакера;1
Бичерахов;1
Шолжа-гӏалахи;1
Бурохи;1
Эржакинеза;1
тӏехьавоалийтаргвий;1
моастагӏ-м;1
викъа;1
хьалсовваьннар;1
пилметаш;1
ӏаьлаха-хьажас;1
йовлалуш;1
хьалъохкаргья;1
кӏалхаргваккха;1
кходерг;1
Гермаьн;1
ӏоаяьй;1
унзарабаргбола;1
сотней;1
йоаккхаргйоацалга;1
дӏахозе-м;1
эккхаргдий;1
Зяудин;1
пхьо;1
Махьмад-хитӏарча;1
дужоргда;1
хьалкӏалхарадаьха;1
ӏобохийтаргбацар;1
дӏаэттараш;1
арахийцачул;1
дӏахохинна;1
дӏахояздар;1
хиначул;1
Заурбек;1
сакъердарца;1
хьагойтарал;1
Темарсолтийнеи;1
хеттаргдац;1
Учётчик-м;1
дӏалелоргда;1
дӏавеххача;1
кхийна-кх;1
Темарсолтаси;1
гонахьарчари;1
айттай;1
Зубайрий;1
мустбенна;1
йигачох;1
Хади-м;1
Темарсолтий;1
питамо;1
хетийтарах;1
моажъенна;1
Хьамидах;1
къахьегамцарча;1
цкъа-лата;1
шозлагӏа-лата;1
пулеметийи;1
таташта;1
ӏодеттача;1
хьалдарашца;1
Хьагучадовла;1
лоаттабаьлгеи;1
дӏадеххар;1
ваьхалгеи;1
Шабаз-Гири;1
дегӏаре;1
хьалсоввоалаши;1
Лакхгӏвар;1
ветталга;1
ювхаши;1
хувцалулга-м;1
дицденнад-кх;1
Хадаьр;1
ӏохоаяьяр;1
хьаэттарий;1
зоотехникалла;1
Залиханацара;1
кӏалйисара;1
хоттае;1
Мурадацара;1
ӏоваьккхар-м;1
уст-воша-м;1
культиватор;1
кхийнав-кх;1
Зама-яӏ;1
дӏауде;1
кӏалвихьав;1
идеалоги;1
хьадийнвича;1
цӏадалцца;1
дагӏийта;1
нух-макха;1
вӏаштатеӏача;1
дӏакъоарзабу;1
ӏочутеттаяр;1
къоарзадора;1
Умат-Гирена;1
ӏохьожадир;1
Дӏатӏахежача;1
Рваный;1
Тимофейна;1
вистача;1
чулаттеи;1
кхыярий;1
Тимарсолтас;1
ӏотӏалостабаь;1
кӏалвусаргвий-хьогӏ;1
зӏамигделар;1
Тимерсолта;1
бошабаьб-м;1
башабар;1
чакхъялац;1
Милицена;1
дӏавувцанзар;1
кӏалхараваьккхар;1
Островнов;1
Яковна;1
дӏадаргдий;1
мукъавалийтача;1
дӏахоазулам;1
коллективизацес;1
бахта;1
Сийрера;1
Исмата;1
Ингушрегионгаза;1
Имиев;1
Кандур;1
Мухадина;1
трилоге;1
Тройной;1
Роман-дилоги;1
кхоашашдара;1
кулгалхошца;1
губернатореи;1
дагалаьцачунна;1
чакхдоаккхалургдолчарех;1
хержабар;1
Сайдуллаи;1
Элгакои;1
вӏашагӏдолларгдолча;1
тӏехьабахарга;1
баргбоацалга;1
дӏахьалхадоаккх;1
юрт-даьшеи;1
Инлкъас;1
Берашке;1
Аьхки-юрт;1
хьабоалабой;1
ӏаббас-молла;1
лостадаьд;1
Могийтаргдий;1
лалача;1
дутараш;1
раьзабу;1
оарстхоша;1
лаьрхӏачарна;1
Гӏаьбартос;1
оарстхочун;1
Гӏойтамарах;1
Ачалкхенашта;1
дарцах;1
Охлочун;1
Совге;1
Белмасха;1
Охлос;1
Байгазаи;1
юхабига;1
цӏавоалаварга;1
аскераши;1
пограничникаши;1
Байгаза;1
Тхьовсийталахь;1
Байгаз;1
дехачунна;1
гӏаьбартоех;1
Хазраил;1
Хьабула;1
бандаца;1
Хабулай;1
дӏавигача;1
Фаризат;1
Хабинат;1
дахийтадар;1
дохийт-хьогӏ;1
Лаилахӏа-иллалахӏ;1
вовча;1
Охлочо;1
маьчечу;1
Галийхас;1
бийначунга;1
Гӏалиха;1
дӏатӏабихьар;1
ӏодоассаделар;1
литературно-исбахьаллен;1
профессии;1
Антитезаца;1
кхоашбеш;1
апераци;1
апераценна;1
чӏоггӏа;1
операценна;1
айяларал;1
консилиуме;1
дирий-хьогӏ;1
хиларий-хьогӏ;1
Невралгия;1
ренгенолог;1
Дӏадоаккхалургдий;1
лургвий;1
тохадалийтад;1
бехкеергья-кх;1
Лидия;1
Федотовнас;1
тӏехкхоачашде;1
лоарае;1
къулхьа;1
дӏаяьхе;1
Къурайшага;1
доссаргдолаш;1
нохчийчарца;1
Узкие;1
ворота;1
основе;1
Знать;1
понаслышке;1
Интерес;1
заметно;1
снизился;1
гордость;1
Полонская;1
Семенюк;1
Судеб;1
серебряные;1
нити;1
литературна;1
фантаст;1
сценарей;1
вовзий-хӏогӏ;1
ӏалашбаьча;1
боагӏа-те;1
лоатаяь;1
Долакх-Юрта;1
тӏагӏийртача;1
Хьасбекеи;1
Мичурина;1
Шарипагара;1
ахарга;1
сайрийнарча;1
Балхашерча;1
Щучинскерча;1
техникумашкара;1
стипенди;1
техникумаш;1
чакхъяханзар;1
ечеи;1
Талдыкургански;1
чам-безам;1
Щучинск;1
приз;1
мукъадоале;1
кагванзар;1
каьхеташ;1
ийснена;1
вӏаштӏехьдалийтар;1
собкоралла;1
литработникалла;1
Щебурин;1
Исбах;1
Касиль;1
мастерскойна;1
хьалхашкарвар;1
йоазонтӏа;1
Расулацеи;1
Наумацеи;1
Яковцеи;1
Русаковна;1
Беловна;1
телерадиовещане;1
яздерий;1
интуици;1
энциклопеде;1
Федорова;1
Танзиля;1
Зумакуловай;1
Мустай;1
Карима;1
Моцарти;1
Сальерии;1
поэма-драма;1
Продкомиссар;1
Шибалково;1
семя;1
Ревизор;1
Испанерча;1
Гарсиа;1
Эдмунда;1
Ростана;1
Сирано;1
Бержерак;1
литовцас;1
Юзас;1
Грушаса;1
Джази;1
издательствеи;1
издательствашкеи;1
пьесайх;1
труппо;1
Светофори;1
Рамиси;1
Натайи;1
Бендер;1
Орле;1
Георги;1
Карабельника;1
Эстонерча;1
киносценарист;1
Цагараев;1
Максимаца;1
Татаев;1
Бурнацев;1
Исмаӏалца;1
Лоаманхоех;1
книжкагара;1
увттаераш;1
дувзвденна;1
сапаргӏатдоаккх;1
Чахкиев-поэт;1
Травы;1
росные;1
Причастность;1
Русаковси;1
Передреевси;1
стихашкеи;1
поэмашкеи;1
машаркхайкаберхо;1
котдолга;1
Бӏаьстанар;1
агай;1
Рождественский;1
мира;1
минуту;1
встаньте;1
Гудит;1
сторон;1
раздается;1
Бухенвальде;1
Бухенвальдский;1
набат;1
гӏалатвувла;1
Анкаре;1
Шираз;1
Рязанерча;1
аренел;1
ийш;1
эпитетаех;1
олицетворенеех;1
антитезаех;1
цӏийбаь;1
стиховоренеца;1
шовдас;1
моттигацара;1
городаца;1
каде;1
Сигленгахьа;1
цӏавоагӏалга;1
бехдеш;1
сатийсачох;1
коарас;1
коаро;1
ӏилма-технически;1
революценна;1
могашалла;1
боахкилга;1
дӏадолалулга;1
поэтохроника;1
поэма-хроника;1
чакхъялара;1
даькъалъяь;1
гучайоаккхийт;1
вӏаштехьдоалийт;1
лоамашкар;1
казахашца;1
Нояна;1
хроникаца;1
хроника;1
Россияй;1
телеграммаш;1
дӏаоттаеш;1
Комсомольцах;1
Бондарев;1
кӏалхардоаккх;1
кӏалвутаргвоаца;1
вохаргвоаца;1
кхедергдац;1
бӏаргкхоачаш;1
хьувча;1
Ангола;1
Вьетнам;1
Эхкаяц;1
ӏазапах-репрессех;1
цамгаро;1
цӏакхачалехьа;1
ӏобихьар;1
ӏокхачалехьа;1
киргизаша;1
балийтанзар;1
кӏаж;1
заманхоех;1
хьаийеш;1
чубайтар;1
Дӏалечкъаргья;1
Лохаргьяц;1
Вӏашкадолхаш;1
лоацлулга;1
йошаергья;1
дарцийла;1
тӏехьленах;1
йовлехьа;1
чемпионкайна;1
Туришева;1
товргдоацача;1
заманхойи;1
Рукет;1
Рукъетагара;1
отповедь;1
дӏакараденна;1
кожа;1
Абуков;1
Камала;1
мелодични;1
къаьнагӏъярех;1
Саӏидал;1
Россиера;1
Федра;1
Лафонтена;1
кӏоанолгашкара;1
ладувгӏачо;1
дувцар-новелла;1
памфлет;1
Шаӏами;1
космосера;1
кӏоанолг-аллегори;1
хьалашцара;1
Хьакхас;1
доладешшехьа;1
бовзаргбоацача;1
тӏакӏалтӏарбоахаш;1
Листы;1
корни;1
Довна-шовна;1
хьайзад;1
кӏоаналга;1
божас;1
чудигад;1
бегдахар;1
хьакхеллараш;1
мифаех;1
дӏаоттаргволаш;1
Русаковс;1
вариант;1
Светловс;1
Дарза-Наьна;1
Куркъийга;1
Хинмихнанеи;1
жийи;1
ӏочукховса;1
дӏавехкийт;1
эттӏадергда;1
Дарза-Нана;1
Прометеях;1
Прометея;1
мукъавоаккхаргвар;1
Прометейл;1
Амирани;1
обзой;1
Абрскила;1
эрдз;1
паргӏатбахар;1
кадарца;1
лелхаваьв;1
бархӏазлагӏ;1
ӏомохкабе;1
Фуркес;1
Куркъийгахьа;1
дӏатӏавехк;1
гӏоргья-бӏаьз-бӏаь;1
лаьгӏлургдац;1
дӏатӏалотабу;1
ӏочухьежаргболаш;1
ловргдоаца;1
лардах;1
паргӏатбаьхаб;1
Хьаьнлуш;1
Кортмукъача;1
Селал;1
Зевса;1
тохадолийтача;1
демократизаце;1
Абдулаев;1
Шайхиев;1
Алваде;1
Выбор;1
яйзийтача;1
дӏабахьтар;1
пели;1
оды;1
Калита;1
хьавовзийтар;1
Солтукиева;1
Зинайна;1
профессор-литературовед;1
Панковс;1
Шебунина;1
литинститутере;1
Написано;1
талантливо;1
романашца;1
арадалийтанзар;1
оттабаьчарех;1
Ракша;1
Загорный;1
Шавкута;1
Раковский;1
Феликс;1
Чуев;1
Коваль-Волков;1
Игоря;1
Саӏида-йоазонхочун;1
оппонент;1
Дуккхане;1
бӏуболийтар;1
личности;1
тоалургдоацаш;1
сатохалургдоацаш;1
объемах;1
Наьсар-кертера;1
Бесланов;1
Эккажкъонгий-Юртара;1
хьаллара-ӏоара;1
военкомо;1
хьийставац;1
Японе;1
карадийрзар;1
Махноца;1
оттаддеш;1
чакхбалалехьа;1
ӏовугаш;1
хьулавеннав;1
гӏожалца;1
ларбакха;1
моастагӏашта-фашисташта;1
арабахалахь;1
тарадерзадаьраш;1
Елизаровна;1
юртасовета;1
дӏатӏаводаш;1
дӏаволлавалар;1
баьхарашта;1
казашкас;1
кийчяь;1
Тӏабаьхкачарца;1
Тайжан;1
казашкана;1
Курорте-м;1
къизахи;1
тоӏабар;1
бет-бетта;1
казахашка;1
дӏадоладалча;1
ӏобахийтарах;1
сурт-символ;1
бӏоагӏий-м;1
долалургда-хьогӏ;1
кхоадар;1
юхаерз;1
гӏорабаь;1
эбаргала;1
суртагара;1
даьккхадацар;1
накъаяьлар;1
ӏодийшадар;1
ейзача;1
воалавирий;1
кӏалхьоча;1
казахо;1
эри-ара;1
корадоагӏа-хьогӏ;1
кхерам-ӏазап;1
Эльберда;1
енналгеи;1
ӏогӏо;1
дӏаденналга;1
эзарне;1
сталинизмас;1
оппоненташа;1
доастамбаьнна;1
дӏаболхараш;1
ювцанзар;1
орденах;1
комендатурах;1
доагачара;1
арадахь;1
хьатӏауд;1
йоаергйоацалга;1
воагийла;1
дӏадерзарг;1
юхакхийттабале;1
Сурхога;1
хиларага;1
Лубас;1
Аьзеца;1
чӏормадаьнна;1
доахалургда;1
Угузар;1
готтаяьча;1
Фаржета;1
темаши;1
проблемаши;1
пайдахи;1
зенехи;1
готбаьб;1
Лийзайгара;1
идай;1
дӏахийцадац;1
хьагулдаьча;1
кхеялийта;1
увтаду;1
йоазашца;1
даьнеи-дезалаи;1
къамашцарча;1
дог-безамах;1
кхыдарех;1
котдоалийтар;1
корадаьрашта;1
Айдаев;1
дӏадовзийт;1
Бӏарий-Юртарча;1
Зайпали;1
Лимаи;1
Раӏасеи;1
Ражапи;1
Дебаханаи;1
Шахбулатаи;1
дагестанцаш;1
дӏакхетабу;1
Солса-Юртара;1
Маьлха-Юртара;1
Грознена;1
юхатӏехьашкахь;1
станицашкахьа;1
Грознега;1
хьабеллалургба;1
штабагара;1
кӏалхарбаьлча;1
Баматас;1
вувргвацар;1
Баматага;1
оттаргдар-кх;1
дӏабугаргбар;1
довчул;1
буабалара;1
Боскарга;1
Бӏарий-Юртахоша;1
ротмистара;1
ротмистра;1
Бӏарий-юртахой;1
Шагре-наькъан;1
Шахбулатах;1
духьалваларах;1
битийтабале;1
дӏадоаккхаргдац;1
Зейпалга;1
Зейни;1
ахадаьлар;1
Тӏохарга;1
тӏаведда;1
аллависар;1
Тӏохар;1
Шахбулатеи;1
кӏалхараваьлар;1
дӏадолл;1
оарцагӏбаргхиларах;1
цецбовлаш;1
эрсеи;1
хӏиреи;1
эрсашцара;1
ӏочувихьавар;1
Шоайчарел;1
балкхарашта;1
баьннабецарий;1
гӏоргдарий;1
къахьегамхочунца;1
къарбаь;1
йоагӏаргъяле;1
къарбинзар;1
бикъбелча;1
лехкийташ;1
хьалбохийт;1
Алхасти;1
Дебахани;1
тардаьд;1
лахари;1
Алхастага;1
тӏабесса;1
дӏаозаяь;1
Шагри-Наькъанна;1
дӏатӏалаьллар;1
Шагри-наькъанна;1
сийнденнача;1
дӏатӏаваханзар;1
Бек-Хан-м;1
дӏайоаккхийт;1
юртахошкара;1
урагӏадохийташ;1
даькъазъяккхарго;1
йийра-кх;1
Тӏохаца;1
белхамга;1
дехкеваларга;1
майраллахи;1
Бӏарий-Юртара;1
Шахбулатаца;1
Солса-Юртеи;1
Маьлха-Юртеи;1
каравига;1
хьатӏаудача;1
гебагӏах;1
юхабовлаш;1
кхебаьбацар;1
окопашкахь;1
хьалболха;1
болхлой-эрсий;1
юхачувода;1
урагӏъетте;1
окопашкахьа;1
хьалболхар;1
Шахбулати;1
Эси-наькъан;1
хьаьттача;1
вийтта-м;1
дӏагаьнабаьлча;1
кӏалдусаргдоацилга;1
Хьамиди;1
Бамати;1
Довза-м;1
теркалъяцар;1
Бӏарий-Юртахошта;1
юкъеоз;1
Шахбулатага;1
бехказаваккха;1
эсал-м;1
лоархӏийташ;1
кхоардадора;1
дулургдий-хьогӏ;1
дӏайигарал;1
пулеметчикаш;1
юхахьеж;1
Боскаргара;1
дӏаьхданзар;1
воккхагӏеи;1
юкъеравар;1
Бамата;1
халакъяйтар;1
дӏакхеталуш;1
тӏома;1
Олешас;1
Антоновс;1
духьалъийккха;1
ӏоолл;1
духьалъянзар;1
Цӏийбаьча;1
чӏийна;1
Лимас;1
керртерачарех;1
Ростова;1
Дебайна;1
Духка;1
хьаалийта;1
хьаллатташ;1
чубаьржача;1
хӏалакхулаш;1
лебаьлга;1
дикахетт;1
ӏомбара;1
белхамаш;1
лийннаяле;1
Ракшас;1
зембаьккхаб;1
гучаяьхалга;1
Горновс;1
формулашта;1
кердачун;1
хьалхаяьккхай;1
бе-башхаца;1
Сенчуров;1
чулоацараш;1
аннотаце;1
городашкара;1
харцбола;1
революцеи;1
дилоге;1
Таргиевгӏар;1
дог-цхьалха;1
хьалхадахац;1
дӏаоттарга;1
тохкашбараша;1
юстарвувлаш;1
котхургвац;1
кӏалвисача-м;1
зеркалах;1
особенного;1
колхозникийи;1
дезертирство;1
дувцарда;1
сюжетий;1
духь-духьала;1
хозагӏдаь;1
Тайсумовси;1
Манкиевси;1
трактористаш;1
прицепщикаш;1
теркалвиц;1
юхадаланзар;1
Иналеи;1
штрафной;1
батальоне;1
дӏавохийталга;1
Тимирязевски;1
Борзиев;1
Кориев;1
колхозхошца;1
дагавувлац;1
сонтавалар;1
Борзиевс;1
Колхозхоша;1
Ломиевгара;1
директиваца;1
вӏаштӏехьадоацилга;1
докъадаларга;1
къею;1
проблемах;1
бигачар;1
йоалаяйт;1
таръяьй;1
Кӏаций-наькъан;1
Нуфайна;1
Нуфайга;1
дӏатӏаэцийт;1
Къурейшийга;1
тӏехьвенача;1
хьахьийналга;1
адвокатага;1
Аровхийцара;1
тоссавенначун;1
хьатӏаийцаяр;1
корзагӏяьхачул;1
Устинова;1
малярий;1
хьагучадоах;1
Устинов;1
тоабаьраш;1
корадаьраш;1
кхеллаб-те;1
чакхъялийта;1
хьабоагӏараш;1
халъеш;1
Бердадар;1
корадара;1
историко-революционни;1
комедешка;1
драмашка;1
бюрократаш;1
Генадеца;1
Ханпаший;1
Госдрамтеатрерча;1
Госдрамтеатрерчеи;1
театрерчеи;1
театрашкарча;1
Верой;1
правдой;1
облревкомеи;1
облисполкомеи;1
окрисполкомеи;1
Цик;1
чуволлалца;1
Хантыг-наькъан;1
Бексултан;1
Альмурзиев;1
Абдул-Гамид;1
Тутай-наькъан;1
хьатӏадоаладар;1
юстараваьккха;1
вайтта;1
Кирова;1
Къулбуседа-Кавказа;1
эгӏазбига;1
йоаергъяц;1
чакхяьлча;1
мегаргбацар;1
дагадохийтача;1
аратосс;1
дувцеи-алеи;1
Маднатаи;1
Лорсий;1
зӏуламаш;1
Маднатаца;1
контреволюционерий;1
Бексултанович;1
цӏенхаша;1
Бексултана;1
хьехаваьр;1
Мамсуров;1
моргий;1
дувцалургдоацилга;1
Авторханов;1
ӏабдурахмана;1
Мемуары;1
падишах;1
дӏадувцаргдолаш;1
оттаргволга;1
Моздокский;1
юхабаккхийта;1
дистабӏара;1
хьоаяй;1
бандиташа;1
хьабайтац;1
соцамашта;1
массхана;1
интеллигентни;1
юхеоз;1
цӏавоаггӏаше;1
корзагӏаваьккха;1
леллашехь;1
лаьгӏдаьд;1
парторганизацера;1
лаьгӏъялийтай;1
лакхбалийтара;1
Адыгейски;1
Пленумо;1
балхатӏара;1
дӏаваккхалца;1
Черноглазага;1
юхабайтаб;1
тӏабахалехьа;1
карагӏдийналга;1
Адреевс;1
дӏаваьккхе;1
хьатаӏавайта;1
долхадар;1
юхаяйтай;1
хӏалаквий;1
духьаллаьттай;1
Жанеттага;1
Оргбюрос;1
Крайкомаи;1
крайисполкомаи;1
ӏаьдал-м;1
Тосбот-моллаи;1
Берснакъаи;1
чувийхкав;1
хьатӏадоагӏаргда-кх;1
Жанеттаи;1
арайоалийт;1
корадарах;1
судагара;1
Микояна;1
Жанеттаси;1
Тулерча;1
Шолжа-Гӏалийтарча;1
духьалдаьккха;1
бехкеваьв;1
Ерещенкос;1
дезткънел;1
буржуазно-националистически;1
Ефрем;1
Эшбас;1
Ссср-ах;1
Федераци;1
Меерхольда;1
Меерхольдагачул;1
чӏоагӏалца;1
хьатӏаэцийта;1
Авторханова;1
тӏалоаттадаьча;1
новкъост-сесаг;1
Хантыгова;1
Ярычевна;1
Жанетайна;1
Мугуев;1
Хаджи-мурада;1
Дошалкъий;1
драмаца;1
арадалийтад;1
Таллине;1
Сфетофори;1
Ромиси;1
Натаи;1
Корабельника;1
Мешкова;1
дахкахи;1
дегӏадоаладерча;1
дезадолийташ;1
юкъекхувлача;1
Лубинс;1
Голодне;1
эстонции;1
дегӏаеналга;1
езаенналга;1
психикана;1
Вослана;1
Сергановс;1
дезш;1
Таллинерча;1
Ээсти;1
Раимаш;1
Херсонски;1
Чувашерча;1
зрителешца;1
Татаре;1
Башкире;1
Куйбышеве;1
Ульяновски;1
Театроведа;1
Шахлоховс;1
Сказка;1
мудрая;1
добрая;1
ӏомайойташ;1
тӏехьатох;1
бахьачул;1
кӏалхарвоаккхаре;1
хьадувцийт;1
духьалбувл;1
гӏордаккха;1
архар;1
боссе;1
котвалац;1
чаккхбовла;1
Вампал-м;1
цӏимхарваьнна;1
Пьеса-фаьлга;1
оптимистически;1
Трезор;1
комически;1
Бембот;1
делкъха;1
Пашеи;1
Шашеи;1
даькъазабовларгаш;1
чукхувсабенна;1
дӏабовл;1
Радуга;1
мотивашта;1
къажкъайгаш;1
харгӏаш;1
селасаташ;1
юкъмоттигахи;1
КӏирандийнахьаЭрзий;1
селасатаца;1
йоагаяц;1
чукхаьчаяц;1
аькхдаьнна;1
атагӏ;1
Юххер;1
Селасатага;1
арар;1
бехкевир;1
ховшаргболга;1
дийндалар;1
Шарипаца;1
тоайой;1
тоалургвоацаш;1
дохадергдолаш;1
ӏовижале;1
гӏоаролг;1
озаяйт;1
лотаву;1
Шайтӏилго;1
еттийт;1
корзагӏдувл;1
тетрадага;1
бераэккха;1
эттӏадийя;1
Киргизи;1
коттъяьнна;1
Драматичеки;1
М-Саид;1
даьцареи;1
наьнацареи;1
лита;1
коттдаккха;1
дегӏадоаладарал;1
тӏемай;1
чаккхъяхарах;1
эшавеча;1
Махьмад-Саӏидага;1
офицерагара;1
доттагӏчунна-говра;1
юга;1
хоржачарна;1
хоаялийта;1
предложенена;1
гучабувла;1
хьалкхейир;1
Матросеи;1
Бусаргбий-те;1
доллал;1
Майрал-денал;1
массазахьоаю;1
хьекахаш;1
хьакхувлача;1
къестаеча;1
Мустбикаи;1
чӏенгагар;1
дӏайигачахьа;1
дувлалу;1
йоссаеча;1
кӏалхараваьхавар;1
син-уйлаш;1
теркалдаьча;1
тӏаоттабеш;1
гоамбалийта;1
уллачох;1
теннагӏеи;1
боккхагӏчоа;1
хьалтӏабодаш;1
боддар;1
теннагӏча;1
хайнадаларе-м;1
дегӏадарца;1
нийсачунна;1
ӏобӏарга;1
зувшдараш;1
хоарцонах;1
таккхе;1
хьалводар;1
харт-харт;1
бӏехалеи;1
аьрзеи;1
еллийта;1
арзи;1
ӏотӏакховддашехь;1
айешшехь;1
бӏехалаи;1
аьрзенеи;1
аьрзегахьа;1
котъяларах;1
езайолийташ;1
кхессаяц;1
хестадеча;1
Рифмашка;1
вӏаштӏехььяьха;1
Нана-мохк;1
хозлургхиларах;1
чурташца;1
дукхабарий;1
чутеӏ;1
михга;1
ӏаржчча;1
кхаххьал;1
эду;1
белгалъювлаш;1
ӏанои;1
къаьн;1
ланга;1
хьаьн;1
эгӏазбоде;1
дуӏай-дарций;1
Лай-шан;1
даь-сийлг;1
буший;1
гӏамаш;1
Фаьлгацар;1
бӏаьхийбеш;1
юхадийттад;1
тойнаш;1
тӏаийбаьб;1
гаьнабоал;1
хийрабоахар;1
хийравоаккх;1
къайленашка;1
тӏаерз;1
иллецара;1
Лаьчано;1
стихах-мугӏарах;1
дуӏаши;1
сийгаца;1
Цавутар;1
хьачуӏетташ;1
озийтаб;1
веттав;1
вувзаш;1
Бусталургбац;1
эгӏазлоно;1
елхаяр;1
дӏабовргба;1
гуманистически;1
кхеделахь;1
кепатохаргда;1
кепатохарг;1
бӏаргадайнеи;1
ӏобугаши;1
чакхдаккхале;1
кӏаьдлургдоацалга;1
Даьй-лаьтта;1
воккхал-возал;1
чулаццал;1
Даьй-лоамий;1
гайтача;1
Эшалоно;1
Аллахӏ-Дала;1
эшалонех;1
узамех;1
шалонах;1
токхалуш;1
маьлхарадаха;1
кхехкош;1
мерчеца;1
чуелхаш;1
отступленеш;1
текстачул;1
отступленешца;1
цӏувз-кха;1
цӏувзарг;1
Бериевгӏар;1
увзарг;1
кхаьчарашта;1
шовзткъане;1
дахийтаргхиларах;1
Сталини;1
Берии;1
Низбарий;1
аьтад;1
унаш;1
тийкхад;1
ихкаб;1
дийнахьашоай;1
ӏаззале;1
тӏадарах;1
цӏабоагӏаргхиларах;1
хозберг;1
Безлургба;1
баьдъерзаяь;1
керттеравар;1
кхуртий;1
йийкъе;1
унзарабаьха;1
халкъагахьа;1
тоалургхиларахи;1
тӏаенарашта;1
хургхиларахи;1
ӏоветта;1
Кагъелахь;1
нартал;1
дорхий;1
юзаргьяц;1
гучавоаккха;1
тоаваланза;1
хьакъедаду;1
тувсаргва;1
хьоастаргьяц;1
чакхдаьнналга;1
тӏахьерчаш;1
Кӏомсараш;1
фоартангахь;1
топа-бух;1
ӏовӏашкадода;1
хьалъураийккхе;1
Малхар;1
Къизалех-къизал;1
гаргавода;1
Ганзадар;1
ӏоажалаш;1
мехкаргья;1
хьожаяьр;1
Береси;1
бокъонаша;1
чӏирий;1
цӏийний;1
цӏийн;1
къизагӏ;1
корзагӏвоах;1
хьабалара;1
Тӏехк-гола;1
дувхьача;1
цӏадерзаш;1
мехкаде;1
мийхкача;1
Мукъалца;1
дог-кура;1
чукхета;1
боабергхиларах;1
духьалдайтар;1
турпалхошкахьа;1
оарцагӏйоагӏа;1
Тулладаь;1
дерззан;1
хьалхьокхаш;1
хьалсегаш;1
хьалхьув;1
Саьрчех;1
чкъоргах;1
тӏатекхаш;1
дӏакхийхьай;1
Ахметски;1
даьй-лоамашка;1
Ткъо-бӏаь;1
увтторгбар;1
думий;1
хьестарца;1
доаржо;1
делладац;1
лаьчанъяраш;1
тӏехьенгар;1
мохкаде;1
судахочуннеи;1
хьабенар;1
хоадоргба;1
бехказаваккхарга;1
лораяьчун;1
Этери;1
горайодаш;1
Дажала-Сталина;1
ӏотӏакхолла;1
Хрущёвс;1
цӏаберзарга;1
кхоанено;1
син-сатем;1
меттахьадаьнна;1
гила-берзаца;1
лоам-кертецхьалхха;1
йожаргйоаца;1
дӏачӏоагдаьд;1
Совгӏена;1
дӏабувхка;1
дӏалатацар;1
ягӏац-кх;1
Назмана;1
Хьажаӏалас;1
баланда;1
пӏижтӏ;1
воагаварах-м;1
мукъадовле;1
тамашех-тамаш;1
Пудовкини;1
Кпз-ана;1
Чувилини;1
турпалал-м;1
дусаши;1
дӏахьоши;1
новкъостагахьа;1
салтечунгахьа;1
тхогарча;1
хьувзоргья;1
кходар;1
Бешлоамал;1
питамеи;1
Пудовкина;1
Пудовкинах;1
тешавий;1
догкхоардадар;1
хьалъэлле;1
гадаккхарах;1
баьхарашка;1
Зирттигал;1
Митькийца;1
дӏаюстарвала;1
кхоннагӏ;1
къаьстаб-хьогӏ;1
Митькас;1
дӏашершар;1
дарцех;1
дарцаш;1
берза-гӏолгаш;1
тӏехьешка;1
Берешка;1
Эскараш;1
фу-цу;1
таланташ;1
Суллам-Бек;1
демократ;1
гуманист;1
